ID,Title,Address,Latitude,Longitude,City,State,Country,"Postal Code",Message,Categories,"Subsidence Claims","Click Action","Redirect URL"
607,EH54,EH54,55.8923064,'-3.5243492,,England,"United Kingdom",EH54,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
608,EH55,EH55,55.8464431,'-3.5752962,,England,"United Kingdom",EH55,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",7
609,EH6,EH6,55.9725098,'-3.1753754,,England,"United Kingdom",EH6,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",6
610,EH7,EH7,55.9602104,'-3.1643887,,England,"United Kingdom",EH7,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",8
611,EH8,EH8,55.9487133,'-3.1641837,,England,"United Kingdom",EH8,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
612,EH9,EH9,55.9330122,'-3.1853241,,England,"United Kingdom",EH9,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
613,EH91,EH91,55.9249779,'-3.2986006,,England,"United Kingdom",EH91,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
614,EH95,EH95,55.9786198,'-3.2535203,,England,"United Kingdom",EH95,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
615,EH99,EH99,55.947641,'-3.2037715,,England,"United Kingdom",EH99,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",17
616,EN1,EN1,51.6542098,'-0.0680823,,England,"United Kingdom",EN1,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",11
617,EN10,EN10,51.7381929,'-0.023162,,England,"United Kingdom",EN10,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",8
618,EN11,EN11,51.7655817,'-0.0091349,,England,"United Kingdom",EN11,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",11
619,EN2,EN2,51.6599921,'-0.0941879,,England,"United Kingdom",EN2,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",13
620,EN3,EN3,51.6604157,'-0.0366574,,England,"United Kingdom",EN3,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",6
621,EN4,EN4,51.6491899,'-0.1605104,,England,"United Kingdom",EN4,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",14
622,EN5,EN5,51.649944,'-0.1975625,,England,"United Kingdom",EN5,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",8
623,EN6,EN6,51.699489,'-0.176714,,England,"United Kingdom",EN6,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",19
624,EN7,EN7,51.7123101,'-0.0696748,,England,"United Kingdom",EN7,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
625,EN8,EN8,51.6992728,'-0.0338619,,England,"United Kingdom",EN8,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",12
626,EN9,EN9,51.6961713,0.0149921,,England,"United Kingdom",EN9,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",27
627,EX1,EX1,50.7280574,'-3.5003048,,England,"United Kingdom",EX1,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",15
628,EX10,EX10,50.6931776,'-3.2466004,,England,"United Kingdom",EX10,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",19
629,EX11,EX11,50.7468054,'-3.2895514,,England,"United Kingdom",EX11,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",7
630,EX12,EX12,50.7068721,'-3.0818842,,England,"United Kingdom",EX12,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",10
631,EX13,EX13,50.7871097,'-3.0071442,,England,"United Kingdom",EX13,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",7
632,EX14,EX14,50.8140317,'-3.1914327,,England,"United Kingdom",EX14,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",35
633,EX15,EX15,50.8776038,'-3.3405027,,England,"United Kingdom",EX15,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",20
634,EX16,EX16,50.9226683,'-3.4916806,,England,"United Kingdom",EX16,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
635,EX17,EX17,50.8116834,'-3.7053311,,England,"United Kingdom",EX17,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
636,EX19,EX19,50.8780171,'-4.005588,,England,"United Kingdom",EX19,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",12
637,EX2,EX2,50.7095079,'-3.5143056,,England,"United Kingdom",EX2,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",8
638,EX20,EX20,50.7519249,'-4.019293,,England,"United Kingdom",EX20,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",8
639,EX21,EX21,50.8057129,'-4.2086933,,England,"United Kingdom",EX21,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
640,EX22,EX22,50.8277967,'-4.3680718,,England,"United Kingdom",EX22,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
641,EX23,EX23,50.8243103,'-4.5328043,,England,"United Kingdom",EX23,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",6
642,EX24,EX24,50.7404493,'-3.0893775,,England,"United Kingdom",EX24,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
643,EX3,EX3,50.6868408,'-3.4596319,,England,"United Kingdom",EX3,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",6
644,EX31,EX31,51.0857144,'-4.068489,,England,"United Kingdom",EX31,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
645,EX32,EX32,51.0718819,'-4.020197,,England,"United Kingdom",EX32,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",6
646,EX33,EX33,51.1152054,'-4.1742651,,England,"United Kingdom",EX33,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
647,EX34,EX34,51.1983243,'-4.1058651,,England,"United Kingdom",EX34,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
648,EX35,EX35,51.2239866,'-3.8274296,,England,"United Kingdom",EX35,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
649,EX36,EX36,51.0166843,'-3.796052,,England,"United Kingdom",EX36,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
650,EX37,EX37,50.9786853,'-3.9538059,,England,"United Kingdom",EX37,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
651,EX38,EX38,50.9439211,'-4.1521992,,England,"United Kingdom",EX38,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
652,EX39,EX39,51.015257,'-4.2457737,,England,"United Kingdom",EX39,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
653,EX4,EX4,50.7313128,'-3.526701,,England,"United Kingdom",EX4,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
654,EX5,EX5,50.7561717,'-3.4348553,,England,"United Kingdom",EX5,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
655,EX6,EX6,50.6765895,'-3.5972315,,England,"United Kingdom",EX6,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
656,EX7,EX7,50.5843718,'-3.4706752,,England,"United Kingdom",EX7,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
657,EX8,EX8,50.6297299,'-3.4017306,,England,"United Kingdom",EX8,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
658,EX9,EX9,50.6394596,'-3.3240203,,England,"United Kingdom",EX9,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
